"","NCES District ID","State District ID","nces_original_name","county","City","state","student","name"
"3218","5900030","BI-D54H21","Santa Rosa Day School","Pima County","Sells","AZ",115,"santa rosa day school"
"3219","2314837","ME-1996","Sebago Public Schools","Cumberland County","Sebago","ME",115,"sebago public schools"
"3220","0802220","CO-3040","Arickaree School District No. R-2","Washington County","ANTON","CO",114,"arickaree school district no. r-2"
"3221","4000075","OK-50-H000","OKLAHOMA SCHOOL FOR THE DEAF","Murray County","Sulphur","OK",114,"oklahoma school for the deaf"
"3222","2009850","KS-D0399","Paradise","Osborne County","Natoma","KS",114,"paradise"
"3223","5900097","BI-D04C02","Shoshone-Bannock School District No 512","Bannock County","Fort Hall","ID",114,"shoshone-bannock school district no 512"
"3224","2904170","MO-007122","BALLARD R-II","Bates County","BUTLER","MO",113,"ballard r-ii"
"3225","0200030","AK-08","Bristol Bay Borough School District","Bristol Bay Borough","Naknek","AK",113,"bristol bay borough school district"
"3226","3006330","MT-0884","Choteau H S","Teton County","Choteau","MT",113,"choteau h s"
"3227","5900110","BI-D33N09","Leupp School Inc.","Coconino County","Winslow","AZ",113,"leupp school inc."
"3228","0406630","AZ-4188","Pomerene Elementary District (4188)","Cochise County","POMERENE","AZ",113,"pomerene elementary district (4188)"
"3229","2000019","KS-S0610","School for Deaf","Johnson County","Olathe","KS",113,"school for deaf"
"3230","0200330","AK-20","Hydaburg City School District","Prince of Wales-Hyder Census Area","Hydaburg","AK",112,"hydaburg city school district"
"3231","0403900","AZ-4502","Hyder Elementary District (4502)","Yuma County","DATELAND","AZ",112,"hyder elementary district (4502)"
"3232","2904590","MO-047064","BELLEVIEW R-III","Iron County","BELLEVIEW","MO",111,"belleview r-iii"
"3233","3615270","NY-200401040000","INDIAN LAKE CENTRAL SCHOOL DISTRICT","Hamilton County","INDIAN LAKE","NY",111,"indian lake central school district"
"3234","2800031","MS-4306","MS SCHOOL FOR THE ARTS","Lincoln County","Brookhaven","MS",111,"ms school for the arts"
"3235","2923250","MO-032054","OSBORN R-O","DeKalb County","OSBORN","MO",111,"osborn r-o"
"3236","5900095","BI-D80F02","Circle of Nations","Richland County","Wahpeton","ND",110,"circle of nations"
"3237","5900098","BI-D36N05","Crystal Boarding School","San Juan County","Navajo","NM",110,"crystal boarding school"
"3238","4634600","SD-53002","Hoven School District 53-2","Potter County","Hoven","SD",110,"hoven school district 53-2"
"3239","5900035","BI-D32N07","RED ROCK DAY SCHOOL","Apache County","Red Valley","AZ",110,"red rock day school"
"3240","0402760","AZ-4185","Elfrida Elementary District (4185)","Cochise County","ELFRIDA","AZ",109,"elfrida elementary district (4185)"
"3241","0805040","CO-0510","Kit Carson School District No. R-1","Cheyenne County","KIT CARSON","CO",109,"kit carson school district no. r-1"
"3242","2921880","MO-061158","MACON CO. R-IV","Macon County","NEW CAMBRIA","MO",109,"macon co. r-iv"
"3243","5605820","WY-2202000","Washakie County School District #2","Washakie County","Ten Sleep","WY",109,"washakie county school district #2"
"3244","3006270","MT-0029","Chinook H S","Blaine County","Chinook","MT",108,"chinook h s"
"3245","619110","CA-3768171","Julian Union High","San Diego County","Julian","CA",108,"julian union high"
"3246","3304150","NH-288","Lafayette Regional School District","Grafton County","Littleton","NH",108,"lafayette regional school district"
"3247","5900166","BI-D53F13","BUG-O-NAY-GE-SHIG SCHOOL","Cass County","Bena","MN",107,"bug-o-nay-ge-shig school"
"3248","5301560","WA-33206","Columbia (Stevens) School District","Stevens County","HUNTERS","WA",107,"columbia (stevens) school district"
"3249","1600870","ID-342","CULDESAC JOINT DISTRICT","Nez Perce County","CULDESAC","ID",107,"culdesac joint district"
"3250","5300630","WA-21234","Boistfort School District","Lewis County","CURTIS","WA",106,"boistfort school district"
"3251","5302340","WA-19028","Easton School District","Kittitas County","EASTON","WA",106,"easton school district"
"3252","3015260","MT-0061","Joliet H S","Carbon County","Joliet","MT",106,"joliet h s"
"3253","3303303","NH-299","Lempster School District","Sullivan County","Lempster","NH",106,"lempster school district"
"3254","2308160","ME-294","Medway Public Schools","Penobscot County","Medway","ME",106,"medway public schools"
"3255","0903960","CT-1230011","Scotland School District","Windham County","Scotland","CT",106,"scotland school district"
"3256","2012900","KS-D0242","Weskan","Wallace County","Weskan","KS",106,"weskan"
"3257","2513321","MA-0662","Farmington River Reg","Berkshire County","Otis","MA",105,"farmington river reg"
"3258","5508040","WI-3087","Linn J4 School District","Walworth County","Lake Geneva","WI",105,"linn j4 school district"
"3259","0400163","AZ-10386","Coconino County Accommodation School District (10386)","Coconino County","FLAGSTAFF","AZ",104,"coconino county accommodation school district (10386)"
"3260","5900071","BI-D05P02","Coeur d' Alene Tribal School","Benewah County","Desmet","ID",104,"coeur d' alene tribal school"
"3261","3302520","NH-115","Cornish School District","Sullivan County","Cornish","NH",104,"cornish school district"
"3262","5900081","BI-D20M04","Isleta Elementary School","Bernalillo County","Albuquerque","NM",104,"isleta elementary school"
"3263","3619530","NY-150801040000","MINERVA CENTRAL SCHOOL DISTRICT","Essex County","OLMSTEDVILLE","NY",104,"minerva central school district"
"3264","2921360","MO-042121","MONTROSE R-XIV","Henry County","MONTROSE","MO",104,"montrose r-xiv"
"3265","0406000","AZ-4460","Patagonia Elementary District (4460)","Santa Cruz County","PATAGONIA","AZ",104,"patagonia elementary district (4460)"
"3266","5900056","BI-D34N16","Tse'ii'ahi' Community School","McKinley County","Crownpoint","NM",104,"tse'ii'ahi' community school"
"3267","0400315","AZ-79379","Yavapai Accommodation School District (79379)","Yavapai County","PRESCOTT","AZ",104,"yavapai accommodation school district (79379)"
"3268","1700165","IL-03-000-0000-00","Bnd/Chrstn/Effngh/Fytt/Mntgmr ROE","Fayette County","Vandalia","IL",103,"bnd/chrstn/effngh/fytt/mntgmr roe"
"3269","5900146","BI-D50S09","Chitimacha Tribal School","St. Mary Parish","Jeanerette","LA",103,"chitimacha tribal school"
"3270","2906150","MO-027056","COOPER CO. R-IV","Cooper County","BUNCETON","MO",103,"cooper co. r-iv"
"3271","2911160","MO-019147","EAST LYNNE 40","Cass County","EAST LYNNE","MO",103,"east lynne 40"
"3272","5302520","WA-38308","Endicott School District","Whitman County","ENDICOTT","WA",103,"endicott school district"
"3273","2307100","ME-239","Jonesport Public Schools","Washington County","Jonesport","ME",103,"jonesport public schools"
"3274","0200360","AK-23","Kake City School District","Prince of Wales-Hyder Census Area","Kake","AK",103,"kake city school district"
"3275","3501470","NM-007","LAKE ARTHUR MUNICIPAL SCHOOLS","Chaves County","LAKE ARTHUR","NM",103,"lake arthur municipal schools"
"3276","2310830","ME-662","RSU 85/MSAD 19","Washington County","Eastport","ME",103,"rsu 85/msad 19"
"3277","0904020","CT-1250011","Sharon School District","Litchfield County","Falls Village","CT",103,"sharon school district"
"3278","2911010","MO-034121","SKYLINE R-II","Hickory County","NORWOOD","MO",103,"skyline r-ii"
"3279","1603030","ID-292","SOUTH LEMHI DISTRICT","Lemhi County","LEADORE","ID",103,"south lemhi district"
"3280","0200840","AK-50","Yakutat School District","Yakutat City and Borough","Yakutat","AK",103,"yakutat school district"
"3281","2611970","MI-17050","DeTour Area Schools","Chippewa County","DeTour Village","MI",102,"detour area schools"
"3282","5900135","BI-D53F15","Fond du Lac Ojibwe School","Carlton County","Cloquet","MN",102,"fond du lac ojibwe school"
"3283","5304710","WA-09207","Mansfield School District","Douglas County","MANSFIELD","WA",102,"mansfield school district"
"3284","0405340","AZ-4251","Morristown Elementary District (4251)","Maricopa County","MORRISTOWN","AZ",102,"morristown elementary district (4251)"
"3285","1602280","ID-392","MULLAN DISTRICT","Shoshone County","MULLAN","ID",102,"mullan district"
"3286","2309650","ME-353","Perry Public Schools","Washington County","Eastport","ME",102,"perry public schools"
"3287","3011190","MT-0791","Forsyth H S","Rosebud County","Forsyth","MT",101,"forsyth h s"
"3288","1700182","IL-21-000-0000-00","Frankln/Johnsn/Massc/Willimsn ROE","Franklin County","Benton","IL",101,"frankln/johnsn/massc/willimsn roe"
"3289","5505580","WI-2212","Goodman-Armstrong Creek School District","Marinette County","Goodman","WI",101,"goodman-armstrong creek school district"
"3290","2918330","MO-042118","LEESVILLE R-IX","Henry County","CLINTON","MO",101,"leesville r-ix"
"3291","1700097","IL-56-099-8430-60","Lincoln-Way Area Spec Ed JA Dist","Will County","Frankfort","IL",101,"lincoln-way area spec ed ja dist"
"3292","3305190","NH-387","Newfields School District","Rockingham County","Exeter","NH",101,"newfields school district"
"3293","1700255","IL-05-016-8070-60","Niles Twp District for Spec Educ","Cook County","Morton Grove","IL",101,"niles twp district for spec educ"
"3294","0401260","AZ-4224","Bonita Elementary District (4224)","Graham County","WILLCOX","AZ",100,"bonita elementary district (4224)"
"3295","2713890","MN-010264","HERMAN-NORCROSS SCHOOL DISTRICT","Grant County","HERMAN","MN",100,"herman-norcross school district"
"3296","5604380","WY-1516000","Park County School District #16","Park County","Meeteetse","WY",100,"park county school district #16"
"3297","3024330","MT-0118","Simms H S","Cascade County","Simms","MT",100,"simms h s"
"3298","691038","CA-4710470","Siskiyou County Office of Education","Siskiyou County","Yreka","CA",100,"siskiyou county office of education"
"3299","1701436","IL-15-016-9060-25","Urban Prep West Charter School","Cook County","Chicago","IL",100,"urban prep west charter school"
"3300","3027060","MT-0679","Valier Elem","Pondera County","Valier","MT",100,"valier elem"
"3301","0409120","AZ-4512","Wenden Elementary District (4512)","La Paz County","WENDEN","AZ",100,"wenden elementary district (4512)"
"3302","0500035","AR-6091000","ARK. SCHOOL FOR THE BLIND","Pulaski County","LITTLE ROCK","AR",99,"ark. school for the blind"
"3303","5900138","BI-D34N04","Bread Springs Day School","McKinley County","Gallup","NM",99,"bread springs day school"
"3304","2500036","MA-0468","Ma Academy for Math and Science","Worcester County","Worcester","MA",99,"ma academy for math and science"
"3305","2903040","MO-079078","ALTENBURG 48","Perry County","ALTENBURG","MO",98,"altenburg 48"
"3306","3020070","MT-0847","Park City H S","Stillwater County","Park City","MT",98,"park city h s"
"3307","2926550","MO-091095","RIPLEY CO. R-III","Ripley County","GATEWOOD","MO",98,"ripley co. r-iii"
"3308","2929730","MO-107151","SUCCESS R-VI","Texas County","SUCCESS","MO",98,"success r-vi"
"3309","5900178","BI-D13C02","Two Eagle River School","Lake County","Pablo","MT",98,"two eagle river school"
"3310","2700036","MN-510966","WRIGHT TECHNICAL CENTER","Wright County","BUFFALO","MN",98,"wright technical center"
"3311","3004500","MT-0426","Box Elder H S","Hill County","Box Elder","MT",97,"box elder h s"
"3312","0402220","AZ-4479","Congress Elementary District (4479)","Yavapai County","CONGRESS","AZ",97,"congress elementary district (4479)"
"3313","2300066","ME-1009","Indian Island","Washington County","Calais","ME",97,"indian island"
"3314","2911040","MO-034122","PLAINVIEW R-VIII","Douglas County","AVA","MO",97,"plainview r-viii"
"3315","2926190","MO-088073","RENICK R-V","Randolph County","RENICK","MO",97,"renick r-v"
"3316","2314814","ME-1628","Cherryfield Public Schools","Washington County","Cherryfield","ME",96,"cherryfield public schools"
"3317","2300065","ME-1411","Cutler Public Schools","Washington County","Machias","ME",96,"cutler public schools"
"3318","5900174","BI-D25M19","Taos Day School","Taos County","Taos","NM",96,"taos day school"
"3319","3005010","MT-0782","Brockton Elem","Roosevelt County","Brockton","MT",95,"brockton elem"
"3320","3500720","NM-085","DES MOINES MUNICIPAL SCHOOLS","Union County","DES MOINES","NM",95,"des moines municipal schools"
"3321","0402480","AZ-4217","Graham County Special Services (4217)","Graham County","PIMA","AZ",95,"graham county special services (4217)"
"3322","5510800","WI-4011","Norway J7 School District","Racine County","Franksville","WI",95,"norway j7 school district"
"3323","2309390","ME-345","Otis Public Schools","Hancock County","Otis","ME",95,"otis public schools"
"3324","2010470","KS-D0269","Palco","Rooks County","Damar","KS",95,"palco"
"3325","5900155","BI-D34N03","Borrego Pass","McKinley County","Crownpoint","NM",94,"borrego pass"
"3326","2303640","ME-92","Brooksville Public Schools","Hancock County","Blue Hill","ME",94,"brooksville public schools"
"3327","3011260","MT-0134","Fort Benton H S","Chouteau County","Fort Benton","MT",94,"fort benton h s"
"3328","2200151","LA-307","Howard School","Lincoln Parish","Ruston","LA",94,"howard school"
"3329","2309560","ME-349","Pembroke Public Schools","Washington County","Eastport","ME",94,"pembroke public schools"
"3330","2905190","MO-027055","BLACKWATER R-II","Cooper County","BLACKWATER","MO",93,"blackwater r-ii"
"3331","3500011","NM-099","JUVENILE JUSTICE","Bernalillo County","ALBUQUERQUE","NM",93,"juvenile justice"
"3332","0408880","AZ-4380","Valentine Elementary District (4380)","Mohave County","PEACH SPRINGS","AZ",93,"valentine elementary district (4380)"
"3333","3005910","MT-0102","Cascade H S","Cascade County","Cascade","MT",92,"cascade h s"
"3334","5900179","BI-D34N05","CHI CHIL'TAH COMMUNITY SCHOOL","McKinley County","Vanderwagen","NM",92,"chi chil'tah community school"
"3335","5503750","WI-1449","Dover #1 School District","Racine County","Kansasville","WI",92,"dover #1 school district"
"3336","5900042","BI-D55S02","Indian Township School","Washington County","Princeton","ME",92,"indian township school"
"3337","1700195","IL-47-000-0000-00","Lee/Ogle/Whiteside ROE","Whiteside County","Sterling","IL",92,"lee/ogle/whiteside roe"
"3338","1724120","IL-28-006-0840-04","Malden CCSD 84","Bureau County","Malden","IL",92,"malden ccsd 84"
"3339","2700272","MN-601100","MINNESOTA DEPARTMENT OF CORRECTIONS","Ramsey County","SAINT PAUL","MN",92,"minnesota department of corrections"
"3340","4023400","OK-39-C004","PANOLA","Latimer County","Panola","OK",92,"panola"
"3341","3306750","NH-539","Unity School District","Sullivan County","Claremont","NH",92,"unity school district"
"3342","3304920","NH-365","Monroe School District","Grafton County","Monroe","NH",91,"monroe school district"
"3343","3023520","MT-0747","Savage Elem","Richland County","Savage","MT",91,"savage elem"
"3344","2314818","ME-1627","Eustis Public Schools","Franklin County","Stratton","ME",90,"eustis public schools"
"3345","0901890","CT-0630011","Hampton School District","Windham County","Hampton","CT",90,"hampton school district"
"3346","1701438","IL-15-016-9050-25","Intrinsic 2 Charter High School","Cook County","Chicago","IL",90,"intrinsic 2 charter high school"
