"","state","nces_original_name","ncesID","students"
"4335","VA","CHESTERFIELD CO PBLC SCHS","5100840",62614
"4336","VA","CLARKE CO PBLC SCHS","5100870",1924
"4337","VA","COLONIAL BEACH PBLC SCHS","5100930",652
"4338","VA","COLONIAL HEIGHTS CITY PBLC SCHS","5100960",2899
"4339","VA","COVINGTON CITY PBLC SCHS","5100990",1018
"4340","VA","CRAIG CO PBLC SCHS","5101020",588
"4341","VA","CULPEPER CO PBLC SCHS","5101050",8516
"4342","VA","CUMBERLAND CO PBLC SCHS","5101080",1321
"4343","VA","DEPARTMENT OF JUVENILE JUSTICE","5100070",115
"4344","VA","DICKENSON CO PBLC SCHS","5101140",2064
"4345","VA","DINWIDDIE CO PBLC SCHS","5101170",4347
"4346","VA","ESSEX CO PBLC SCHS","5101200",1320
"4347","VA","FALLS CHURCH CITY PBLC SCHS","5101290",2648
"4348","VA","FAUQUIER CO PBLC SCHS","5101320",11181
"4349","VA","FLOYD CO PBLC SCHS","5101350",1919
"4350","VA","FLUVANNA CO PBLC SCHS","5101380",3549
"4351","VA","FRANKLIN CITY PBLC SCHS","5101410",1078
"4352","VA","FREDERICK CO PBLC SCHS","5101470",13875
"4353","VA","FREDERICKSBURG CITY PBLC SCHS","5101510",3755
"4354","VA","GALAX CITY PBLC SCHS","5101560",1338
"4355","VA","GILES CO PBLC SCHS","5101590",2389
"4356","VA","GLOUCESTER CO PBLC SCHS","5101620",5306
"4357","VA","GOOCHLAND CO PBLC SCHS","5101650",2619
"4358","VA","GRAYSON CO PBLC SCHS","5101690",1556
"4359","VA","GREENE CO PBLC SCHS","5101710",2976
"4360","VA","HALIFAX CO PBLC SCHS","5101770",4896
"4361","VA","HAMPTON CITY PBLC SCHS","5101800",19589
"4362","VA","HANOVER CO PBLC SCHS","5101830",17541
"4363","VA","HARRISONBURG CITY PBLC SCHS","5101860",6611
"4364","VA","HENRICO CO PBLC SCHS","5101890",51786
"4365","VA","HENRY CO PBLC SCHS","5101920",7381
"4366","VA","HIGHLAND CO PBLC SCHS","5101950",218
"4367","VA","HOPEWELL CITY PBLC SCHS","5101980",4283
"4368","VA","ISLE OF WIGHT CO PBLC SCHS","5102010",5630
"4369","VA","KING AND QUEEN CO PBLC SCHS","5102070",833
"4370","VA","KING GEO CO PBLC SCHS","5102100",4518
"4371","VA","KING WILLIAM CO PBLC SCHS","5102120",2188
"4372","VA","LANCASTER CO PBLC SCHS","5102160",1079
"4373","VA","LEE CO PBLC SCHS","5102190",3192
"4374","VA","LEXINGTON CITY PBLC SCHS","5102220",503
"4375","VA","LOUISA CO PBLC SCHS","5102280",4987
"4376","VA","LUNENBURG CO PBLC SCHS","5102310",1590
"4377","VA","LYNCHBURG CITY PBLC SCHS","5102340",8197
"4378","VA","MADISON CO PBLC SCHS","5102370",1659
"4379","VA","MANASSAS CITY PBLC SCHS","5102360",7789
"4380","VA","MANASSAS PARK CITY PBLC SCHS","5102390",3640
"4381","VA","MARTINSVILLE CITY PBLC SCHS","5102400",1930
"4382","VA","MATHEWS CO PBLC SCHS","5102430",1008
"4383","VA","MECKLENBURG CO PBLC SCHS","5102460",4199
"4384","VA","MIDDLESEX CO PBLC SCHS","5102490",1208
"4385","VA","MONTGOMERY CO PBLC SCHS","5102520",10016
"4386","VA","NELSON CO PBLC SCHS","5102580",1695
"4387","VA","NEW KENT CO PBLC SCHS","5102610",3354
"4388","VA","NORTHAMPTON CO PBLC SCHS","5102710",1520
"4389","VA","NORTHUMBERLAND CO PBLC SCHS","5102730",1279
"4390","VA","NORTON CITY PBLC SCHS","5102760",818
"4391","VA","NOTTOWAY CO PBLC SCHS","5102790",1990
"4392","VA","ORANGE CO PBLC SCHS","5102820",5089
"4393","VA","PAGE CO PBLC SCHS","5102850",3352
"4394","VA","PATRICK CO PBLC SCHS","5102880",2558
"4395","VA","PITTSYLVANIA CO PBLC SCHS","5102940",8723
"4396","VA","POQUOSON CITY PBLC SCHS","5102980",2114
"4397","VA","POWHATAN CO PBLC SCHS","5103030",4346
"4398","VA","PRINCE EDWARD CO PBLC SCHS","5103060",2055
"4399","VA","PRINCE GEORGE CO PBLC SCHS","5103090",6353
"4400","VA","PULASKI CO PBLC SCHS","5103150",4096
"4401","VA","RAPPAHANNOCK CO PBLC SCHS","5103210",791
"4402","VA","RICHMOND CO PBLC SCHS","5103270",1301
"4403","VA","ROANOKE CO PBLC SCHS","5103330",13999
"4404","VA","ROCKBRIDGE CO PBLC SCHS","5103370",2819
"4405","VA","ROCKINGHAM CO PBLC SCHS","5103390",11911
"4406","VA","RUSSELL CO PBLC SCHS","5103420",3715
"4407","VA","SCOTT CO PBLC SCHS","5103480",3512
"4408","VA","SHENANDOAH CO PBLC SCHS","5103510",6002
"4409","VA","SMYTH CO PBLC SCHS","5103520",4268
"4410","VA","SOUTHAMPTON CO PBLC SCHS","5103600",2803
"4411","VA","SPOTSYLVANIA CO PBLC SCHS","5103640",23882
"4412","VA","STAUNTON CITY PBLC SCHS","5103690",2737
"4413","VA","SUFFOLK CITY PBLC SCHS","5103710",14322
"4414","VA","SURRY CO PBLC SCHS","5103750",738
"4415","VA","SUSSEX CO PBLC SCHS","5103780",1091
"4416","VA","TAZEWELL CO PBLC SCHS","5103810",5585
"4417","VA","VSDB-STAUNTON","5100058",80
"4418","VA","WARREN CO PBLC SCHS","5103870",5372
"4419","VA","WASHINGTON CO PBLC SCHS","5103900",7050
"4420","VA","WAYNESBORO CITY PBLC SCHS","5103930",2961
"4421","VA","WEST POINT PBLC SCHS","5103950",802
"4422","VA","WESTMORELAND CO PBLC SCHS","5103980",1603
"4423","VA","WINCHESTER CITY PBLC SCHS","5104050",4387
"4424","VA","WISE CO PBLC SCHS","5104080",5631
"4425","VA","WYTHE CO PBLC SCHS","5104110",3982
"4426","VI","Saint Croix School District","7800002",5492
"4427","VI","Saint Thomas - Saint John School District","7800030",5415
"4428","VT","Alburg School District","5001770",230
"4429","VT","Arlington School District","5001830",411
"4430","VT","Barstow Unified School District","5000390",227
"4431","VT","Bellows Falls UHSD #27","5008246",313
"4432","VT","Blue Mountain USD #21","5008224",419
"4433","VT","Brighton School District","5002610",122
"4434","VT","Cabot School District","5002850",156
"4435","VT","Caledonia Cooperative Unified School District","5000412",576
"4436","VT","Cambridge School District","5002910",358
"4437","VT","Canaan School District","5002940",180
"4438","VT","Champlain Islands Unified Union School District #66","5000435",257
"4439","VT","Charleston School District","5003060",115
"4440","VT","Coventry School District","5003360",141
"4441","VT","CRAFTSBURY TOWN SCHOOL DISTRICT","5003390",210
"4442","VT","Danville School District","5003450",379
"4443","VT","Derby School District","5003480",495
"4444","VT","Echo Valley Community School District","5000430",191
"4445","VT","Enosburgh-Richford Unified Union School District #88","5000444",1118
"4446","VT","Fairfax School District","5003930",1021
"4447","VT","First Branch Unified School District","5000429",294
"4448","VT","Fletcher School District","5004080",113
"4449","VT","Georgia School District","5004140",676
"4450","VT","Granville Hancock Unified School District","5000414",2
"4451","VT","Green Mountain Unified School District","5000427",685
"4452","VT","Hartland School District","5004620",322
"4453","VT","Hazen UHSD #26","5008243",296
"4454","VT","Ira School District","5004830",5
"4455","VT","Jay School District","5004950",1
"4456","VT","Jay/Westfield Joint Elementary School District","5004960",96
"4457","VT","Lake Region UHSD #24","5005050",366
"4458","VT","Lake Region Union Elementary Middle School District","5000436",780
"4459","VT","Lamoille North Modified USD #058A","5000401",737
"4460","VT","Lowell School District","5005220",95
"4461","VT","Ludlow Mt. Holly Unified Union School District","5000422",317
"4462","VT","Marlboro School District","5005400",119
"4463","VT","Mettawee School District","5000419",236
"4464","VT","Mount Anthony UHSD #14","5005810",1500
"4465","VT","Mount Ascutney School District #86","5000442",688
"4466","VT","Newport Town School District","5006030",106
"4467","VT","North Bennington Incorporated School District","5006060",126
"4468","VT","North Country Junior UHSD #22","5009570",268
"4469","VT","North Country Senior UHSD #22","5009600",701
"4470","VT","Northeast Kingdom Choice School District","5000415",143
"4471","VT","Northern Mountain Valley Unified Union School District #85","5000441",812
"4472","VT","Norwich School District","5006180",340
"4473","VT","Orleans Southwest Union Elementary School District #94","5000438",360
"4474","VT","Otter Valley Unified Union School District #53","5000392",1278
"4475","VT","Oxbow Unified Union School District #91","5000437",721
"4476","VT","Paine Mountain School District","5000408",1088
"4477","VT","Peacham School District","5006390",94
"4478","VT","Pittsfield School District","5006450",7
"4479","VT","Quarry Valley Unified Union School District #70","5000411",1100
"4480","VT","River Valleys Unified School District #73","5000447",190
"4481","VT","Rochester Stockbridge Unified School District","5000423",153
"4482","VT","Rockingham School District","5006930",578
"4483","VT","Sandgate School District","5007170",22
"4484","VT","Searsburg School District","5007200",3
"4485","VT","Sharon School District","5007260",216
"4486","VT","South Hero School District","5007500",152
"4487","VT","Southern Valley Unified School District","5000420",130
"4488","VT","Stamford School District","5007680",61
"4489","VT","Stannard School District","5007710",1
"4490","VT","Strafford School District","5007830",159
"4491","VT","Stratton School District","5007860",53
"4492","VT","Thetford School District","5008010",446
"4493","VT","Troy School District","5008130",195
"4494","VT","Twin Valley Unified School District","5000418",426
"4495","VT","Twinfield USD #33","5008225",349
"4496","VT","Vernon School District","5008310",198
"4497","VT","Waits River Valley USD #36","5008242",248
"4498","VT","Weathersfield School District","5008700",261
"4499","VT","Wells Spring Unified Union School District","5000409",183
"4500","VT","West River Valley Modified Union Education District #72A","5000449",284
"4501","VT","West River Valley Modified Union Education District #72B","5000432",290
"4502","VT","Westfield School District","5008910",1
"4503","VT","Westmore School District","5009000",2
"4504","VT","White River Unified School District","5000426",634
"4505","VT","Windham Northeast Union Elementary School District #95","5000446",286
"4506","VT","Windham School District","5009270",21
"4507","VT","Windham Southeast Unified Union School District #96","5000431",2498
"4508","VT","Winhall School District","5009330",160
"4509","VT","Wolcott School District","5009390",129
"4510","WA","Almira School District","5300090",130
"4511","WA","Bates Technical College","5300014",442
"4512","WA","Benge School District","5300450",18
"4513","WA","Bickleton School District","5300510",124
"4514","WA","Boistfort School District","5300630",106
"4515","WA","Brinnon School District","5300750",83
"4516","WA","Carbonado School District","5300870",202
"4517","WA","Centerville School District","5301050",86
"4518","WA","Cle Elum-Roslyn School District","5301350",943
"4519","WA","Colton School District","5301500",189
"4520","WA","Columbia (Stevens) School District","5301560",107
"4521","WA","Conway School District","5301680",489
"4522","WA","Cosmopolis School District","5301710",188
"4523","WA","Coulee-Hartline School District","5303440",171
"4524","WA","Crescent School District","5301830",366
"4525","WA","Creston School District","5301860",83
"4526","WA","Curlew School District","5301890",220
"4527","WA","Cusick School District","5301920",246
"4528","WA","Damman School District","5301950",37
"4529","WA","Darrington School District","5301980",453
"4530","WA","Davenport School District","5302010",593
"4531","WA","Dayton School District","5302040",432
"4532","WA","Dieringer School District","5302130",1570
"4533","WA","Dixie School District","5302160",16
"4534","WA","Easton School District","5302340",106
"4535","WA","Endicott School District","5302520",103
"4536","WA","Entiat School District","5302550",335
"4537","WA","Evaline School District","5302640",51
"4538","WA","Evergreen School District (Stevens)","5302730",36
"4539","WA","Garfield School District","5303000",141
"4540","WA","Glenwood School District","5303030",69
"4541","WA","Grapeview School District","5303240",206
"4542","WA","Great Northern School District","5303270",44
"4543","WA","Green Mountain School District","5303300",159
"4544","WA","Griffin School District","5303330",644
"4545","WA","Harrington School District","5303360",145
"4546","WA","Index Elementary School District 63","5303720",32
"4547","WA","Kahlotus School District","5303780",47
"4548","WA","Kalama School District","5303810",1066
"4549","WA","Keller School District","5303870",40
"4550","WA","Kittitas School District","5304050",676
"4551","WA","Klickitat School District","5304080",74
"4552","WA","LaCrosse School District","5304150",88
"4553","WA","Lake Quinault School District","5307050",213
"4554","WA","Lake Washington Institute of Technology","5300313",812
"4555","WA","Lamont School District","5304290",40
"4556","WA","Loon Lake School District","5304500",199
"4557","WA","Lopez School District","5304530",241
"4558","WA","LUMMI ELEMENTARY SCHOOL","5900176",240
"4559","WA","LUMMI HIGH SCHOOL","5900115",117
"4560","WA","Lyle School District","5304590",277
"4561","WA","Mansfield School District","5304710",102
"4562","WA","Mill A School District","5305040",51
"4563","WA","Mount Pleasant School District","5305340",69
"4564","WA","Muckleshoot Tribal School","5900047",447
"4565","WA","Naselle-Grays River Valley School District","5305520",413
"4566","WA","North River School District","5305820",70
"4567","WA","Northport School District","5305880",186
"4568","WA","Oakesdale School District","5305970",144
"4569","WA","Odessa School District","5306120",252
"4570","WA","Office of the Governor (Sch for Blind)","5300318",54
"4571","WA","Onion Creek School District","5306270",49
"4572","WA","Orchard Prairie School District","5306330",78
"4573","WA","Orient School District","5306360",46
"4574","WA","Orondo School District","5306390",204
"4575","WA","Palisades School District","5306510",31
"4576","WA","Palouse School District","5306540",199
"4577","WA","Paschal Sherman Indian School","5900083",90
"4578","WA","Paterson School District","5306630",117
"4579","WA","Pe Ell School District","5306660",293
"4580","WA","Pomeroy School District","5306780",357
"4581","WA","Prescott School District","5306870",255
"4582","WA","Queets-Clearwater School District","5301380",31
"4583","WA","Quilcene School District","5306990",608
"4584","WA","Quileute Tribal School","5900127",81
"4585","WA","Rainier School District","5307110",922
"4586","WA","Raymond School District","5307140",599
"4587","WA","Renton Technical College","5300325",10
"4588","WA","Ritzville School District","5307380",378
"4589","WA","Roosevelt School District","5307530",31
"4590","WA","Rosalia School District","5307560",219
"4591","WA","Satsop School District","5307680",60
"4592","WA","Shaw Island School District","5307860",5
"4593","WA","Skamania School District","5307950",70
"4594","WA","Skykomish School District","5307980",58
"4595","WA","Sprague School District","5308280",79
"4596","WA","St. John School District","5308310",155
"4597","WA","Star School District No. 054","5308370",15
"4598","WA","Starbuck School District","5308400",20
"4599","WA","Stehekin School District","5308430",10
"4600","WA","Steptoe School District","5308490",69
"4601","WA","Summit Valley School District","5308580",84
"4602","WA","Suquamish Tribal Education Department","5300328",86
"4603","WA","Tekoa School District","5308790",232
"4604","WA","Thorp School District","5308850",243
"4605","WA","Touchet School District","5309000",225
"4606","WA","Trout Lake School District","5309060",224
"4607","WA","Valley School District","5309240",1118
"4608","WA","Wa He Lut Indian School","5900185",72
"4609","WA","Wahkiakum School District","5309330",514
"4610","WA","Waitsburg School District","5309390",296
"4611","WA","Washington Center for Deaf and Hard of Hearing Youth","5300015",116
"4612","WA","Washington Military Department","5300324",142
"4613","WA","Washtucna School District","5309570",61
"4614","WA","White Pass School District","5309750",408
"4615","WA","Willapa Valley School District","5309870",399
"4616","WA","Wilson Creek School District","5309900",164
"4617","WA","Wishkah Valley School District","5309990",160
"4618","WA","Wishram School District","5310020",72
"4619","WA","Yakama Nation Tribal School","5900057",155
"4620","WI","Albany School District","5500120",338
"4621","WI","Alma Center School District","5500210",598
"4622","WI","Alma School District","5500180",241
"4623","WI","Almond-Bancroft School District","5500240",377
"4624","WI","Argyle School District","5500450",288
"4625","WI","Arrowhead UHS School District","5506180",2112
"4626","WI","Athens School District","5500570",407
"4627","WI","Auburndale School District","5500600",816
"4628","WI","Bangor School District","5500780",601
"4629","WI","Barneveld School District","5500840",452
"4630","WI","Beecher-Dunbar-Pembine School District","5511550",224
"4631","WI","Belleville School District","5500990",915
"4632","WI","Belmont Community School District","5501020",380
"4633","WI","Benton School District","5501110",206
"4634","WI","Big Foot UHS School District","5515480",486
"4635","WI","Birchwood School District","5501170",300
"4636","WI","Black Hawk School District","5505730",375
"4637","WI","Brighton #1 School District","5501650",208
"4638","WI","Brillion School District","5501680",956
"4639","WI","Bristol #1 School District","5501710",851
"4640","WI","Bruce School District","5501830",445
"4641","WI","Butternut School District","5501920",179
"4642","WI","Cambria-Friesland School District","5502070",363
"4643","WI","Cambridge School District","5502100",928
"4644","WI","Cassville School District","5502400",204
"4645","WI","Cedar Grove-Belgium Area School District","5502430",958
"4646","WI","Central/Westosha UHS School District","5513290",1098
"4647","WI","Clayton School District","5502580",327
"4648","WI","Clear Lake School District","5502610",601
"4649","WI","Cochrane-Fountain City School District","5502700",607
"4650","WI","Coleman School District","5502760",727
"4651","WI","Cornell School District","5502880",403
"4652","WI","Crivitz School District","5502970",786
"4653","WI","Cuba City School District","5503030",653
"4654","WI","Deerfield Community School District","5503270",761
"4655","WI","Dover #1 School District","5503750",92
"4656","WI","Drummond Area School District","5503810",349
